title,category,content
"英国议会结束夏季休会_包头新闻网_黄河云平台","时政","当日，英国议会结束夏季休会，预计部分保守党议员将与反对党工党议员联手，准备通过立法迫使政府将“脱欧”期限推迟到2020年1月31日，除非英国能和欧盟在10月中旬之前就“脱欧”达成一项新协议。\n新华社记者韩岩摄\n↑9月3日，在英国伦敦，人们聚集在议会大厦外。\n↑9月3日，在英国伦敦，人们聚集在议会大厦外。\n↑9月3日，在英国伦敦，人们聚集在议会大厦外。\n↑9月3日，在英国伦敦，人们聚集在议会大厦外。\n↑9月3日，在英国伦敦，大量媒体人员聚集在议会大厦外进行报道。\n↑这是9月3日在英国伦敦的议会大厦外拍摄的欧盟旗帜。\n↑这是9月3日在英国伦敦的议会大厦外拍摄的欧盟旗帜。\n"
"董明珠：从为企业生存而活到服务社会创新是第一要义","时政","　　专访董明珠：从“为企业生存而活”到服务社会 创新是第一要义\n　　近日董明珠在接受专访时表示，过去是依赖于别人的关键核心部件，到今天自己掌握核心技术，对质量把控得心应手。近30年来，董明珠见证了企业的不断变革。她表示，中国的营商环境不断优化，越来越多企业可以凭借自身实力和创新技术，赢得市场的尊重。（范思忆 李金磊）\n责任编辑：刘万里 SF014\n"
"图解|唐山户改新政如何“改”？看完这张图，你就清楚了！","时政","　　长城网讯（记者 冯立华）唐山户籍改革新政到底讲了些啥？放开哪些重点群体落户政策？数说唐山户政中又体现着怎样的唐山速度？一图get，小编带你轻松知晓。\n"
"敢于斗争 善于斗争 勇于担当——习近平在中青年干部培训班开班式上的重要讲话引发热烈反响","时政","习近平总书记今天在2019年秋季学期中央党校（国家行政学院）中青年干部培训班开班式上发表了重要讲话，在学员中引发热烈反响。\n学员们表示，在国内外环境和斗争形势日益复杂的大背景下，习近平总书记的重要讲话具有战略高度和深远意义。作为中青年干部，要经受严格的思想淬炼、政治历练、实践锻炼，发扬斗争精神，增强斗争本领，为实现“两个一百年”奋斗目标，实现中华民族伟大复兴的中国梦而顽强奋斗。\n中央党校中青班学员 于法昌：总书记讲青年干部一定要敢于担当，不要有软骨病。要补钙，因为青年干部没有经过斗争的历练，没有经风雨，所以一定要增加斗争精神。这对我们来说也需要补上这一课。\n中央党校中青班学员 金晖：那么作为新时代的中青年干部，无论从主观上和客观上，我觉得总书记都是要求我们在新的各种风险挑战和压力的过程中，能够乘风破浪，敢于挑战自我，能够深入到实践中去，和人民群众站在一起，共同托起伟大中国的梦想。\n中央党校中青班学员 王国锋：总书记也讲到，现在我们已经到了船到中流浪更急、人到半山坡更陡的时候，应该说不进则退。作为今天的大庆石油人，要将新时代的特征、发扬斗争精神作为己任。下一步要在风险勘探上做出更大的部署，目的就是要确保国家能源安全。请总书记放心。\n中央党校中青班学员 余功斌：我们一定要按照总书记的五点要求，到基层去、到群众中去、接地气、经风雨、见世面、磨意志、长才干。做到面对大是大非问题敢于亮剑，面对疑难杂症敢于迎难而上，面对歪风邪气坚决斗争。\n（来源：央视新闻客户端）\n"
"突發！紐西蘭北島發生重大車禍：6名中國遊客死亡，17人送醫治療","时政","原標題：突發！紐西蘭北島發生重大車禍：6名中國遊客死亡，17人送醫治療\n當地時間9月4日上午，紐西蘭北島著名旅遊地羅托魯瓦附近發生重大車禍，一輛載有23名中國遊客的客車因雨天路滑發生翻車事故。事故已造成6名中國遊客死亡，17人被緊急送醫治療。據悉，車上大多數乘客來自中國四川省。\n據中國外交部「領事之聲」官方微博報導，一輛載有23名中國遊客的客車因雨天路滑發生翻車事故，紐西蘭警方已確認6人死亡，17人被送往附近醫院救治。中國駐紐西蘭使館會同駐奧克蘭總領館已啟動應急機制，協調當地相關部門全力做好現場處置和傷員救治。\n連日來，紐西蘭北島陰雨連綿，道路濕滑。當時，這輛巴士在惡劣天氣中行駛，發生側翻后，有多名乘客被困在車輛中。事故發生后，當地派出5架直升機和3輛救護車到現場，將17名傷者分別送往Waikato醫院、Tauranga醫院和Rotorua醫院。\n據事故附近咖啡店員工Katrina Goossens介紹，「當時聽幾個路過的人說，他們聽到巨大的響聲，但是看不見車，感覺它是從路邊滑下去了，可能是掉進了溝里。」\n據悉，事發地區位於Ngatira5號高速路段，警方臨時封鎖了道路。目前，救治工作仍在進行中。\n本報圖文綜合紐西蘭先驅報中文網\n我要爆料\n聯繫電話：021-22899999\n新民網新聞未經授權不得轉載\n"
"第四届两岸关系天府论坛在四川举行","时政","　　8月30日至9月2日，以“深化融合发展 共谋民族复兴”为主题的第四届两岸关系天府论坛在四川眉山市举行。论坛由国务院台办研究局指导，海峡两岸关系研究中心、四川省台办、四川省社科院共同主办。\n　　海协会副会长、海研中心名誉主任孙亚夫，四川省台办主任罗治平，四川省社科院党委书记、四川省台湾研究中心主任李后强，眉山市委书记慕新海在开幕式上致辞。四川省社科院党委副书记、四川省台湾研究中心常务副主任陈井安主持开幕式。\n　　孙亚夫谈两岸新形势\n　　我们要保持必胜的信念和顽强的斗志\n　　 孙亚夫在致辞中指出“台海形势更加复杂严峻，推动两岸关系发展遇到的困难更加严重，坚持与冲撞一个中国原则、反对与图谋“台独”、推动与阻挠和平发展、维护与破坏台海稳定的较量更为尖锐，反对与强行外来干涉的较量也突出起来”。\n　　在推动两岸关系发展遇到困难增多的情况面前，应当如何应对？孙亚夫直言“我们要保持必胜的信念和顽强的斗志，沉着冷静地应对各种挑战和风险，进行坚决的斗争，开展有效的工作，最终克服困难，达到胜利的目标。”他还强调，“我们必胜的信念和顽强的斗志，是奠基于崇高的民族精神、雄厚的物质条件、丰富的工作资源、有力的斗争手段、必要的外部支持之上的，而不是凭空臆造的。我们完全有决心、有信心、有能力、有条件制止“台独”分裂图谋，抵御外国势力干涉，应对台湾政治局势，继续推动两岸关系朝着祖国完全统一的方向发展。”\n　　“沧海横流，方显英雄本色”。孙亚夫表示，我们将坚定不移地贯彻习近平总书记在《告台湾同胞书》发表40周年纪念会上重要讲话精神和关于对台工作的重要论述，继续坚持“和平统一、一国两制”基本方针，坚持一个中国原则和“九二共识”，坚决反对“台独”，加强反对外国干涉，同时继续团结台湾同胞，促进两岸交流合作，深化两岸融合发展，推动两岸关系和平发展，推进祖国和平统一进程。我们相信，两岸同胞继续携手同心，保持坚定的必胜信念和旺盛的顽强斗志，沉着冷静应对各种挑战和风险，必能战而胜之。\n　　四川连续举办四届天府论坛\n　　初衷所在、责任所在\n　　 罗治平在谈到论坛4年发展变化时指出，“会场从首届一间小小的会议室，发展到现今的高朋满座”，其规模变化的背后，折射的是论坛不变的初衷。他说，邓小平同志提出了“和平统一、一国两制”的伟大构想，今年1月2日，习近平总书记在《告台湾同胞书》发表40周年纪念会上发表重要讲话，丰富了新时代坚持“一国两制”和推进祖国统一基本方略的重要内涵，为新时代两岸关系的发展指明了前进的方向。在小平同志的家乡四川举办两岸关系天府论坛，邀请两岸专家学者为推动两岸关系和平发展、推进祖国和平统一进程集聚智慧，为积极应对复杂严峻的台海局势献计献策，这是我们坚持举办论坛的初衷所在，也是责任所在。\n　　罗治平表示，四川坚持深化两岸融合发展，为台湾同胞办实事、做好事、解难事，伴随着四川的大发展，四川与台湾形成了大交流大合作的良好局面。目前全省有2209个台资项目，投资总额达204亿美元。特别是“川台70条”的落实落细，不断为台胞台企在川投资、创业、工作、学习、生活优化环境，台胞台企在四川更有参与感、获得感和荣誉感、幸福感。\n　　李后强表示，四川与台湾存在乡缘、文缘、业缘、物缘、神缘、婚缘这“六缘”关系，随着两地学术界相互交流的加深，又增加了“学缘”， 两岸关系天府论坛成为学术品牌就是最好见证。他用“台湾是一艘小船，必定要靠岸。”来表达对祖国实现统一的坚定信念。\n　　已连续四年参加天府论坛的台湾中国文化大学社科院院长赵建民表示，这四年是两岸关系复杂严峻的4年，希望通过两岸学者思维的碰撞，集思广益，为两岸的前景找答案。他还直言，不仅自己是苏东坡的“粉丝”，许多台湾人也非常喜欢苏东坡。“在台湾人喜爱的历史名人中，苏东坡应该排名前三。”此次论坛能在眉山举行，大家都十分激动。　　\n　　两岸专家学者建言献策\n　　聚焦融合发展、民族复兴\n　　论坛上，周志怀、郑剑、赵建民、朱凤芝等12位海峡两岸知名学者做主题演讲，参会专家学者深入交流学习习近平总书记今年1月2日重要讲话精神的认识体会，围绕 “当前台湾政局与两岸关系形势评估与前瞻”、“构建两岸关系和平发展框架的回顾与展望”、“深化两岸融合发展的思考与建言”等议题展开热烈讨论，为积极应对当前复杂严峻的台海局势、促进两岸融合发展集聚智慧、献计献策。海峡两岸关系研究中心主任仇开明作论坛总结。\n　　在台湾中国文化大学社会科学院院长赵建民看来，两岸必须在变迁的局势中深化融合发展，其中重点之一是强化认同，要降低民间不友善的情绪。\n　　近年来，大陆官方提出了“推动两岸民主协商”的倡议，对此，全国台湾研究会常务理事周志怀认为，这是两岸关系进入新时代的重要标志。他说，两岸民主协商应先急后缓、避虚向实。“从重要性、必要性、可操作性角度出发，和平协议应是两岸民主协商首选的重大议题。”\n　　台湾中国文化大学中国大陆研究所教授高长认为，海峡两岸需要在经济创新、产业转型升级、企业互利共生上，探讨找出共同努力的方向和目标。“例如在核心电子器件、高端通用芯片、基础软件等领域，台湾仍具优势，建议两岸加强合作，共同发展。”\n　　仇开明在总结讲话中，对两岸学者群策群力、富有成效的研讨予以肯定，认为观察当前台湾局势和两岸关系，需要保持定力，登高望远，把握大势。\n　　论坛期间，参会台湾嘉宾还前往三苏祠、眉山泡菜博物馆等参访交流，感受当地历史文化和经济社会发展活力。　\n（四川省台办）　　\n　　\n海协会副会长、海研中心名誉主任孙亚夫致辞　　\n　　\n四川省台办主任罗治平致辞 　\n　　\n台湾中国文化大学社科院院长赵建民作主题演讲 　　\n　　\n全国台湾研究会常务理事周志怀作主题演讲 　　\n　　\n海峡两岸关系研究中心主任仇开明总结讲话\n"
"胡金奕：9.4避险情绪推动黄金走高 后市黄金如何布局抓住利润？","时政","　　最新黄金行情解读，后市黄金如何布局？\n　　周三(9月4日)亚市盘中，美元指数基本持稳，位于98.90附近，现货黄金温和下跌，位于1543美元/盎司左右。本交易日，投资者将聚焦美联储“三号人物”威廉姆斯讲话，此外，英国国会议员将就无协议脱欧的议案进行辩论，胡金奕操作提醒预计投票结果会对脱欧进程产生重大影响。\n　　从近期的的走势来看，避险情绪的加剧推高了黄金和白银价格。金价需要突破波动区间的上端以进一步上涨，而银价依然强劲，其表现可能超过黄金。后市黄金如何布局，胡金奕认为，英国脱欧担忧、意大利组建政府不确定性、美国经济数据的爆冷加剧了经济前景的忧虑，市场避险情绪升温，这是推动金价强势走高。\n　　黄金分析，首先黄金今天黄金大方向是多没有问题，那么很简单，只需要寻找关键支撑位，根据空间切割，1539为回撤0.382位置，而1534.8为回撤百分之50的位置，同时也是结构上的拐点支撑共振。\n　　所以今天做多要等的位置第一个靠考虑的是1539附近，而防守位置在1534即可，1534不破黄金将继续保持一个强势的状态上涨，上方目标继续看1555前期高点即可。后市黄金如何布局，具体策略：黄金1539附近做多，损1534，目标看向1555前期高点。\n　　文/胡金奕\n　　\n(责任编辑：DF506)\n"
"全国人大常委会可再生能源法执法检查组在酒泉市开展执法检查","时政","推动法律规定全面有效落实\n　　全国人大常委会可再生能源法执法检查组在我市开展执法检查\n　　每日甘肃网9月4日讯 据酒泉日报报道 (记者杜文雅)8月30日至9月2日,全国人大常委会副委员长白玛赤林率执法检查组来我市对《中华人民共和国可再生能源法》贯彻执行情况进行检查。\n　　检查组一行先后前往肃州区、敦煌市、玉门市和瓜州县,实地考察北京京城新能源(酒泉)装备有限公司、中材科技(酒泉)风电叶片有限公司、中核玉门黑崖子新能源有限公司、甘肃中电酒泉风力发电有限公司、敦煌光电产业园、首航节能塔式熔盐发电项目、兰州大成敦煌项目、中节能项目、敦煌山庄北充电中心项目、莫高窟游客服务中心地源热泵供热项目、敦煌可再生能源供热一期工程等,检查《中华人民共和国可再生能源法》贯彻执行情况,并与各级人大代表、企业代表和专家学者就进一步落实法律规定进行交流。\n　　考察结束后,检查组召开执法检查反馈会,要求各级要深入学习贯彻习近平生态文明思想和习近平总书记视察甘肃时的重要讲话精神,推动法律规定全面有效落实；要强化法律意识,加强对可再生能源法学习、宣传和普及,加大执行力度；要加强规划和学习的协调性,稳步推进清洁高效、安全高效的能源体系建设；要加大科技创新力度,持续推进能源生产和消费革命,推动能源转型升级,实现国家非化石能源发展目标。\n　　全国人大常委会委员、环资委副主任委员王洪尧一同检查。省人大常委会副主任陈克恭,吴仰东、塞力克、李永军、陈炎人、马世军及张世俊等一同检查。\n"
"不辱使命，共创新胜利","时政","经过艰苦卓绝的斗争，世界反法西斯战争取得了伟大胜利，这是正义的胜利，是全世界热爱和平事业人民的胜利。中国是反法西斯同盟的重要成员，中国战场作为东方主战场，战争爆发时间最早，历时最长。中国人民为世界反法西斯战争胜利、中华民族为开创世界和平做出了重大历史性贡献。构建以合作共赢为核心的新型国际关系，让世界更加和平，更加和谐，更加美好。\n"
"天成科技:董事任命公告","时政","公告日期：2019-09-04\n公告编号：2019-052\n证券代码：838451 证券简称：天成科技 主办券商：德邦证券\n蚌埠天成包装科技股份有限公司董事任命公告\n本公司及董事会全体成员保证公告内容的真实、准确和完整，没有虚假记载、误导性陈述或者重大遗漏，并对其内容的真实性、准确性和完整性承担个别及连带法律责任。\n一、任免基本情况\n（一）任免的基本情况\n根据《公司法》及公司章程的有关规定，公司第二届董事会第七次会议于 2019 年8 月 19 日审议并通过：\n任命任鹏先生为公司董事，任职期限自 2019 年第三次临时股东大会决议通过之日起至第二届董事会任期届满之日止，自 2019 年第三次临时股东大会决议通过之日起生效。上述任命人员持有公司股份 0 股，占公司股本的 0%，不是失信联合惩戒对象。\n任命姜路军先生为公司董事，任职期限自 2019 年第三次临时股东大会决议通过之日起至第二届董事会任期届满之日止，自 2019 年第三次临时股东大会决议通过之日起生效。上述任命人员持有公司股份 0 股，占公司股本的 0%，不是失信联合惩戒对象。\n本次会议召开 3 日前以书面方式通知全体董事，实际到会董事 5 人，会议由董事长\n主持。\n本次任免尚需提交股东大会审议。\n本次任免是否涉及董秘变动：□是 √否\n（二）任命/免职原因\n鉴于公司原董事芦玲女、任柏玲女士因个人原因辞去董事职务，公司董事会成员人数低于法定人数，为保证公司正常的业务发展和经营管理，经公司股东推荐，并经公司董事会审查，公司拟补选任鹏先生、姜路军先生为公司董事。\n公告编号：2019-052\n（三）新任董监高人员履历\n任鹏，1993 年生，中国国籍。2014 年 1 月至 2017 年 12 月就读于美国拉文大学获\n本科学位；2018 年 1 月至 2019 年 4 月就读于美国佩珀代因大学商学院获硕士学位。就\n读期间于2015年6月至2015年8月任蚌埠天成包装科技股份有限公司总经理助理。2019年 5 月至今，任蚌埠天成包装科技股份有限公司总经理助理。\n姜路军，男，1992 年 11 月出生，本科学历，中国国籍，无境外永久居留权。2015\n年3月至2018年2月任蚌埠报业传媒集团全媒体运营中心业务经理；2018年3月至2018\n年 12 月任蚌埠天成包装科技股份有限公司证券事务代表；2019 年 1 月至今任蚌埠天成\n包装科技股份有限公司综合办主任。\n二、任免对公司产生的影响\n（一）任免对公司生产、经营的影响：\n本次公司董事的任命进一步完善了公司治理结构，有利于加强公司管理，满足公司发展及经营管理需要，不会对公司生产、经营产生不利影响。\n三、备查文件\n《蚌埠天成包装科技股份有限公司第二届董事会第七次会议决议》\n蚌埠天成包装科技股份有限公司\n董事会/监事会\n2019 年 9 月 4 日\n[点击查看原文][查看历史公告]\n提示：本网不保证其真实性和客观性，一切有关该股的有效信息，以交易所的公告为准，敬请投资者注意风险。\n"
"“深闺人未识”到“享誉国内外”","时政","始终坚持以人民为中心，办好了一批事关群众切身利益的民生实事，让广大人民群众共享了改革发展成果。全面提高群众收入水平，2018年，农民人均可支配收入达到9562元，城镇居民人均可支配收入达到24825元，分别比建市之初增长22倍、13倍。全面推进社会事业建设，我市人均受教育年限达到10.5年，义务教育阶段入学率、高中阶段毛入学率分别达到99%、91.7%；卫生机构数达到1103个、医院总床位数达到7349张；建成城市公共租赁住房1.3万余套，改造城市棚户区4万余户、农村危房5.4万余户，城镇居民、农村居民人均住房面积分别达到53.9平方米、65.7平方米，新建文化活动场所151个、体育健身场地1874个、乡村农民健身工程716个，人民群众在入学、就医、住房等方面的操心事、烦心事、揪心事不断得到解决。全面加强社会保障，抓好就业再就业，扩大养老、医疗、生育、工伤和失业保险覆盖面，实现了基本养老和医疗保险城乡全覆盖、城乡低保应保尽保、城镇零就业家庭动态清零、一个乡镇一所敬老院的目标。全面加强社会治理，努力打造共建共治共享的社会治理格局，连续3次捧得全国综治最高奖“长安杯”，连续四届16年被中央综治委评为“全国社会管理（治安）综合治理先进市”。\n"
"随县安排部署河道采砂统一经营工作","时政","李经发要求，推进河道采砂统一经营态度要坚决，要提高政治站位，明确工作目标，坚决落实县委县政府决策部署，严禁一切非法采砂、运砂、屯砂行为；推进河道采砂统一经营信心要坚定，相关部门要继续坚持加强河道采砂的日常监管，形成打击非法采砂的高压态势；推进河道采砂统一经营行动要坚韧，相关部门要合力同心、攻坚克难，进一步强化责任落实，组成工作专班，形成齐抓共管的良好局面，为河道采砂统一经营工作提供坚实保障。\n"
"学习李庆军同志感人事迹心得体会","时政","    日常纠纷不论大小，但凡诉至法院，当事人都希求能够得到公平处理，这也是他们维权的最后一道门槛，一丝不敢懈怠。人民法官也一贯坚持秉公执法，司法为民，今日学习了有关李庆军同志的先进事迹后，对法官这个职业有了更深的认识。\n    李庆军同志作为一名人民法官，严格坚守依法公平、公正，为民办实事的精神。他虽然离开了，但他的精神将永远传颂。他只是众多法官中的小小一员，在最平凡的岗位上兢兢业业的干了一辈子，默默奉献一生，哪怕是自己身患绝症，依然坚守工作岗位，然后悄悄的离去，不给任何人增添负担，这种春蚕到死丝方尽，蜡炬成灰泪始干的大无畏精神在李庆军身上发挥得淋漓尽致带给我们极大的震感。\n    工作多年以来，李庆军同志在自己的工作岗位上执着而敬业，多少当事人的案件在他那里得到了公平处理，他平等友善的对待当事人，他向百姓传递了司法公正和温暖，所以才会有多少当事人不能接受这样一位好法官突然离世的消息，才会有多少当事人念叨他公正为民办实事的精神，所以25年来经他办理的案件无一错案，无一上访，这样的结果应该说是他用自己的生命换来的。他真正践行了争取让每一个案件都能让人民群众感受到法律的公平正义，他用公正树立自己的丰碑，用法律为和谐社会的构建增光添彩，实现社会公正、护卫一方安宁，他不辱使命。他的一生清清白白，也明明白白，他始终坚持严谨的工作态度，在他办公室翻到的十九本日记中，大都是是自己的办案总结，就是他工作态度的真实写真，工组中，在法与情、是与非面前，他严格坚守原则，始终廉洁司法。\n    作为一名人民法官，我们要将李庆军同志的精神发扬下去，深刻反省自己工作中存在的不足，并努力改进，学习他办案不讲私情、严格公正，为百姓办实事的精神，守护好公正的最后一道防线，我们的岗位平凡，但做的事却不平凡，因为他事关百姓的根本利益，我们背负使命，我们没有理由不尽职尽责，没有理由不干好自己的工作。\n    李庆军同志平凡而伟大，虽然没有多么轰轰烈烈的事迹，但他对职业的尊崇、对工作的坚守与执着，牺牲自我的境界与其高尚的灵魂，足以震撼每一个人，并砥砺我们不忘初心，继续前行。\n"
"以习近平新时代中国特色社会主义思想为指导推动广东高质量发展","时政","　　作者：中共广东省委理论学习中心组\n　　党的十八大以来，广东在以习近平同志为核心的党中央坚强领导下，深入学习贯彻习近平新时代中国特色社会主义思想，以习近平总书记对广东重要讲话和重要指示批示精神统揽工作全局，坚持稳中求进工作总基调，抓住粤港澳大湾区建设和支持深圳建设中国特色社会主义先行示范区重大历史机遇，稳妥应对各种风险困难挑战，在推动高质量发展上聚焦用力，扎扎实实办好自己的事，保持了经济社会平稳健康发展，展现出充沛活力、巨大潜力和强大动力。\n　　一、认真学习贯彻习近平新时代中国特色社会主义思想，筑牢推动高质量发展的思想基础。把学习贯彻习近平新时代中国特色社会主义思想和习近平总书记对广东重要讲话、重要指示批示精神作为头等大事和首要政治任务，结合开展“不忘初心、牢记使命”主题教育，持续深化“大学习、深调研、真落实”工作，推动学习贯彻不断往深里走、往心里走、往实里走。一是持续抓好“大学习”。落实省委常委会和省委理论学习中心组第一议题制度，坚持全面系统学，深入思考学，联系实际学，推动广大党员干部不断深化对习近平新时代中国特色社会主义思想的理解，不断增强“四个意识”、坚定“四个自信”、做到“两个维护”的自觉性和坚定性。二是持续开展“深调研”。党的十九大以来，围绕学习贯彻习近平新时代中国特色社会主义思想和党中央决策部署，先后开展5轮38个重大课题“深调研”，形成一批解决问题、深化改革、推动发展的思路举措。三是持续推动“真落实”，坚持边学习边调研边落实，作出“1+1+9”工作部署，以加强党的领导和党的建设为政治保证，以全面深化改革开放为强大动力，突出抓好粤港澳大湾区建设、科技创新强省建设、推动高质量发展、建设现代化经济体系、打好三大攻坚战、实施乡村振兴战略、构建“一核一带一区”区域发展新格局、加快文化强省建设、营造共建共治共享社会治理格局等9项重点任务，形成推动新时代广东改革发展的行动方案，一张施工图干到底。\n　　二、举全省之力推进粤港澳大湾区建设和支持深圳建设中国特色社会主义先行示范区，打造高质量发展高地。建设粤港澳大湾区和支持深圳建设中国特色社会主义先行示范区，是习近平总书记亲自谋划、亲自部署、亲自推动的重大国家战略。广东把粤港澳大湾区建设作为牵引带动全局工作的“纲”，以支持深圳建设中国特色社会主义先行示范区为引领，推动大湾区与示范区利好叠加形成“双区驱动效应”，引领带动全省高质量发展。全面准确贯彻“一国两制”方针，全力支持港澳保持长期繁荣稳定，携手港澳推动国际科技创新中心建设，发挥三地综合优势，打造现代产业体系。以规则衔接为重点探索具体问题的“一事三地”“一策三地”“一规三地”，推出出入境签注、人才落户等35项便民举措，建成近50个港澳青年创新创业平台，港珠澳大桥、广深港高铁顺利开通运营，大湾区建设实现良好开局，有力牵引带动广东改革开放向前发展。不久前，《关于支持深圳建设中国特色社会主义先行示范区的意见》出台，是习近平总书记和党中央赋予广东、深圳又一重大使命、重大任务、重大机遇。广东全省动员、全域参与、全力支持，在学习宣传贯彻上打出组合拳，努力用深圳建设先行示范区的生动实践和扎实成效，充分彰显习近平新时代中国特色社会主义思想强大的真理力量、思想力量、实践力量。\n　　三、充分发挥科技创新战略支撑作用，大力推动高质量发展。贯彻新发展理念，扭住供给侧结构性改革主线，发挥创新第一动力作用，努力实现更高质量、更有效率、更加公平、更可持续的发展。一是深入实施创新驱动发展战略，坚持独立自主、自主创新，集中力量解决“卡脖子”问题，出台“科技创新十二条”，加快推进综合性国家科学中心创建工作，实施9大重点领域研发计划，区域创新综合能力、高新技术企业数量、PCT国际专利受理量均居全国第一。二是大力推动制造业高质量发展，制定“实体经济十条”“民营经济十条”等政策措施，推动传统制造业转型升级和培育壮大战略性新兴产业，上半年先进制造业和高技术制造业增加值占比分别提高到56.5%和31.6%。三是扎实推进生态文明建设，在高水平保护中实现高质量发展，坚决打好污染防治攻坚战，今年上半年，70%的黑臭水体已完成阶段性整治，PM2.5平均浓度下降到25微克/立方米。四是始终把人民对美好生活的向往作为奋斗目标，每年办好十件民生实事，用心用情用功做好畅顺春运、平安高考、安全生产、灾害防御等工作，推进教育强省建设，实施高水平医院建设“登峰计划”和基层医疗卫生服务能力建设三年提升工程，实现养老保险、工伤保险省级统筹，高质量发展成果更多更好惠及全体人民。\n　　四、用好改革开放“关键一招”，在稳妥应对中美经贸摩擦中增强自身实力和高质量发展水平。我们认真贯彻落实习近平总书记和党中央决策部署，迎着风雨上、顶着浪头冲，坚定不移全面深化改革扩大开放，在应对挑战中强筋壮骨，走好高质量发展之路。制定综合应对方案，出台支持企业补齐供应链等“9项措施”，实施“五个一”机制帮助重点企业渡过难关。坚持全面深化改革，先后推出“数字政府”等18项重点领域、关键环节改革和13项创造型引领型改革，有力改善营商环境，网上政务服务能力跃居全国第一。加快形成全面开放新格局，携手港澳共建开放“大平台”、拓展经贸“大网络”、培育湾区“大市场”，扎实推进广东自贸试验区建设，深入拓展东盟、南亚、南太平洋岛国等“一带一路”沿线市场，上半年实际利用外资增长5.9%，实现“东边不亮西边亮”。扎实做好“六稳”工作，深入实施我省“促就业九条”“外资十条”“稳外贸九条”等政策组合拳，努力保持经济运行在合理区间。打好防范化解重大风险攻坚战，强化底线思维，增强忧患意识，建立重大突发事件的“四个一”处置机制和全国全省一盘棋应急响应机制，确保全省社会大局稳定。\n　　五、努力提高发展平衡性和协调性，打牢高质量发展的基础。强力实施乡村振兴战略，省级财政计划10年新增投入1600亿元，全域推进“千村示范、万村整治”“一村一品、一镇一业”发展富民兴村产业，实施“万企帮万村”“粤菜师傅”“南粤家政”等工程，努力实现3年取得重大进展、5年见到显著成效、10年实现根本改变的目标。坚决打好脱贫攻坚战，今年将基本完成脱贫任务。加快构建“一核一带一区”区域发展新格局，全面实施以功能区为引领的区域发展战略，推动珠三角核心区加快优化发展，沿海经济带作为产业发展主战场，集聚了埃克森美孚、巴斯夫等一批大项目、好项目，北部生态发展区强化生态屏障功能，着力建设粤港澳大湾区的“菜篮子”“果盘子”“米袋子”和“后花园”“康养地”，在接入湾区大市场中把绿水青山变为金山银山。真心实意支持老区苏区和少数民族地区加快高质量发展，今明两年新增安排303亿元财政资金予以支持。坚持物质文明和精神文明两手抓，扎实推进文化强省建设，抓好生活垃圾分类、厕所革命等小切口推动大变化的工作，引领形成新风尚。深入推进平安广东、法治广东建设，扎实开展扫黑除恶专项斗争，加强和创新社会治理，努力建设全国最安全稳定、最公平公正、法治环境最好的地区之一。\n　　六、全面加强党的领导和党的建设，为高质量发展提供强有力政治保证和组织保障。全面贯彻新时代党的建设总要求，深入开展“不忘初心、牢记使命”主题教育，以刀刃向内的勇气和决心推进自我革命，推动全省各级党组织全面进步全面过硬。把主题教育作为重大政治任务摆在突出位置来抓，牢牢扭住学习贯彻习近平新时代中国特色社会主义思想根本任务，一体推进学习教育、调查研究、检视问题、整改落实，第一批主题教育取得明显成效，第二批全面启动。把政治建设摆在首位，坚决全面彻底肃清李嘉、万庆良恶劣影响，深入开展突出问题专项整治，着力营造风清气正的政治生态。旗帜鲜明开展意识形态斗争，坚决守好意识形态安全“南大门”。强化正确选人用人导向，打造忠诚干净担当的高素质干部队伍。深入实施基层党组织建设三年行动计划和村党支部书记“头雁”工程，打造坚强战斗堡垒。以坚如磐石决心正风肃纪反腐，下大力气整治形式主义、官僚主义，不断巩固发展反腐败斗争压倒性胜利。\n　　站在新的历史起点上，我们深感任重道远、使命光荣。我们紧密团结在以习近平同志为核心的党中央周围，以习近平新时代中国特色社会主义思想为指导，不忘初心、牢记使命，接续奋斗、闻鸡起舞、日夜兼程、风雨无阻，奋力实现“四个走在全国前列”。\n　　《光明日报》（ 2019年09月04日 06版）\n[ 责编：李伯玺\n]\n"
