title,category,content
"反共黑客网 反共黑客战果展示站: 2019年9月4日，以下几条都是代为反共黑客转发的","社会","（代转）中国共产党，您的手下6天前，北京时间8月29日晨，又入侵了俺在发帖的那个Discuz！小论坛的会员账户。3星期前他们也还入侵过1次。在去年2018年11，12月和这回入侵的这段时间中间，大约今年春季，您的手下其实也还入侵过1,2次该论坛俺的会员账户，但都没修改密码和删除俺的帖子。\n（代转）发觉这蛛丝马迹，因该小论坛安装有Discuz会员异地登陆IP统计插件，在每次登录时，如与上次不同国家或地区的IP地址，会在右下角跳出个提醒显示：本次登录位置x.x.x.x - 某国或某地区，上次登录位置x.x.x.x - 某国或某地区，上次登录时间某年某月某日几点几分。登录地点异常，建议立即更改密码。\n（代转）由于俺用各种代理登录该小论坛，但俺会记录每次登录的IP地址。3星期前，俺登录发帖时，俺发觉提醒显示的上次登录位置与我记录下来的IP地址和国家不同。6天前，俺刚登录发帖时，异地登陆出现2次提醒，第1次是俺自己由于用不同国家代理登录，对俺来说是正常的提醒。\n（代转）登录没过多久，第2次异地登陆的提醒就不正常了。显示了1个与俺本次登录不同国家的IP，说明有人也同时登录了俺的会员账户。由于俺每次都是在博客网站和推特发完之后再去那个小论坛发帖，时间规律都被掌握。还可一直关注刷新俺之前发帖子里俺的会员状态，显示俺的用户名在线时，说明俺登录了。\n（代转）6天前的这次在俺登录发帖时，入侵俺账户，在俺发帖完之前退出的入侵，优点是，3天后俺再次登录时，异地登录提醒显示上次登录位置的IP地址是与俺记录下来的IP地址相同。缺点是，恰巧俺很细心，刚好发现出现2次异地登陆提醒。中国共产党，您手下想以这样下流的手段企图构陷冤枉俺，俺真的很委屈\n（代转）那个小论坛的Discuz！是中国康盛创想公司开发的，中国共产党您的手下肯定有几个Discuz！的内部未公开的0day漏洞，入侵俺会员账户就不难。假冒俺然后发送，回复给其他会员（其实也是托）短信后，抓屏做为所谓的证据，然后马上删除，免得被俺发现。也可能发个新帖或回帖，抓屏后再删除。\n（代转）中国共产党您的手下今年春季的那回入侵，俺回想起来了，入侵前，一下子有2,3个不认识的会员（其实就托儿），发来几条莫名其妙的私信，俺没理睬。看俺没上钩，就干脆自己来冒名顶替，入侵俺会员账户来客串俺了。肯定是假冒伪造了什么俺的言论，然后抓屏保存，来作为所谓的证据，再来欺骗领导。\n（代转）其实从三年前，俺就开始意识到了中国共产党您的手下的阴谋诡计了。俺电子邮件大部分是黑客的钓鱼邮件，想钓俺的邮箱密码或入侵俺电脑。其余的就是您手下的想利用另类钓鱼（钓俺的言论），想栽赃陷害俺的托儿发的，俺一个字一个标点符号都没回复。他们想设个圈套，让俺往里面钻，俺可没那么傻\n（代转）俺在最初也是为了俺家的事情，确切说为了俺自己的利益。当时想引起您的关注，就起了这个比较响亮的绰号。为了吸引大家的眼球，哪阵风热就跟哪阵风，干了很多糊涂事。直至现在，俺也是一直很自私，一切为了自己。从俺去年开始的语句，中国共产党您应该能看出俺这样做的企图和目的吧。\n（代转）中国共产党，以后每个月俺都会在推特和博客网站上公开向您汇报一次。为了俺家私事，俺的私利，俺不会在那个小论坛，推特，博客网站，以及GMAIL电子邮件等，回复其他任何人或任何组织一个字或一个标点符号，俺也不会联系其他任何人或任何组织。俺还没发现您的手下能入侵俺的推特和博客网站。\n（代转）中国共产党，如果您的手下向您呈报俺最近三年在那个小论坛，或推特的私信中，或GMAIL电子邮件里有任何其他的行为，那一定是您的手下伪造的，让手下的黑客入侵俺那个小论坛上的会员账户，故意冒充俺发送或回复一些对俺不利的言论，凭空捏造借此大作文章，想栽赃陷害俺，欺骗愚弄上级。\n（代转）去年2018年11，12月，中国共产党您的手下也入侵过俺在那个小论坛发帖的账户，但很奇怪没修改俺的密码。之后俺也发过推特揭露。俺特意在那次之后，2018年12月开始在论坛用户的签名处俺已经加上一句“论坛仅是发布战果，站内短信或私人消息不能回复。请推特@fangongheike，呵呵！”。\n（代转）中国共产党您手下在对俺的这件事上，一直故意欺骗您，愚弄您，没有对您讲出关于俺这件事情的真相吧。俺这件事的来龙去脉，您的手下肯定是刻意隐瞒了实情的。俺恳请中国共产党您能彻底调查清楚这件故意提供虚假情报，伪造证据，隐瞒，谎报军情的大案，严惩某些对您居心叵测，不忠诚的手下。\n（代转）从今年元旦开始，俺开始公开地大声祝福您，深深地责骂自己，想借此戳穿中国共产党您手下的阴谋。所以他们三番五次入侵那个小论坛俺的账户，如果今年他们还向您提供所谓的证据，那一定是他们自编自导自演，伪造出来的假证。您看看俺最近的推特，那都是俺的肺腑之言，俺何苦做出背道而驰的事。\n（代转）俺在此声明：俺从今起不会发送，发帖，短消息，推特私信或GMAIL电子邮件等各种形式发给任何人或任何机构组织。那个Discuz！小论坛，推特，博客网站，GMAIL电子邮箱，俺也不会私下及公开回复，答复任何人或任何机构组织。俺坦白，俺其实就是为了俺家私事俺的私利，所以谢绝一切与俺的任何联系。\n（代转）俺的另一个声明：经过俺的深思熟虑，由于那个Discuz！小论坛太容易被入侵，加上没有两步验证保护。俺决定放弃使用该论坛，不再上面发任何帖子。今后该论坛上如有任何俺账户发的帖子，回帖，站内私人短消息都与俺本人无关，肯定是被中国共产党您手下入侵的。所有都以推特和博客网站为准。\n（代转）中国共产党，俺还回想起一个重大事件的线索，2014年温州有线电视遭黑客攻击事件。其中“反共黑客”4个字的白底红字类似模仿俺在战果展示上的常用印章图案被插入好几张画面中。俺现在觉得当时那个事件幕后的主谋就想让俺顺水推舟地承认俺也参与此事，其实俺与此事毫无关系，俺推特也只说是友军。\n（代转）中国共产党，您觉得如破案后所说的，犯罪分子仅为了发泄对单位的不满情绪，他所在的NDS公司又是温州中广有线的技术维护公司，是为数不多的能操作被黑客侵入系统的对象之一。案发后还从国外再回中国，然后就束手就擒。俺觉得太不可思议了，尤其当时，俺的每三天一次也可能引起了您的关注了。\n（代转）中国共产党，俺觉得该案里，画面中几次刻意套用俺的印章，主犯背后应该还另有主谋，大概与您手下的承办俺案件的某些人有关，俺在此只是大胆设想，但需要小心求证。俺的疑问到此为止，请不要与我联系关于该案的任何事情，如俺之前所声明的，俺是为了俺家私事俺的私利，谢绝一切与俺的任何联系。\n"
"小一生成「乾爹」！零用錢打賞師…被抓包竟神回","社会","真讓人哭笑不得！一名媽媽無奈表示，自己的小孩剛要升小一，現在開學了，她也讓孩子帶了一些零錢去上學，以備不時之需，沒想到孩子竟拿去「打賞」老師，且被抓包後，竟然還這樣回應媽媽，讓她不知道該笑還是該罵，搞笑的故事也讓網友笑翻。\n這名媽媽在臉書社團《爆怨公社》PO文表示，自己的孩子現在是小一新生，自己也準備一些零錢讓孩子帶去，本意是要讓孩子打公共電話之類的，還再三提醒孩子「那是急用的零錢！」沒想到才上課幾天，孩子就花得差不多了，這時媽媽也收到班導師的私訊，原來孩子是將零錢拿去當「打賞小費」，而且打賞對象竟然還是老師。\n▼媽媽遭到導師私訊。（圖／翻攝自《爆怨公社》）\n班導師無奈告訴這名媽媽：「今天孩子有帶一包錢來學校，上課一直拿出來玩」、「閩南語老師上課彈完吉他後，還拿錢出來要給閩南語老師」，最終老師語重心長表示：「可以的話，想請媽媽幫孩子收起來，不要帶來學校」，讓這名媽媽超糗，慌忙道歉。\n▼網友笑翻。（圖／翻攝自《爆怨公社》）\n而當媽媽無奈的教育孩子一番後，孩子竟然回應：「可是我真的覺得老師彈得很好聽啊！」讓媽媽在內心怒吼：「你484（是不是）弄錯什麼了！」而孩子的搞笑舉動也讓網友紛紛留言：「斗內抖起來」、「笑翻了⋯要搞清楚場合呀」、「有前途，從小出手就不一樣」、「可能老爸有帶他出去玩過幾次吧⋯」、「看來是位海派的聽眾」、「這孩子懂得尊重藝術！真感動」，也有網友建議媽媽：「我兒子小二了，到現在一樣沒給錢讓他帶去，電話教室都有，要用可以跟老師借，而且小一開學，老師也希望不要讓小孩帶錢在身上，可以避免很多不必要的麻煩」。\n（封面示意圖／pixabay、圖／翻攝自《爆怨公社》）\n【往下看更多】\n●\n●\n●\n【今日最熱門】\n●\n●\n●\n"
"市委常委、组织部部长严允深入安源区督导创建工作","社会","9月3日，市委常委、组织部部长、东大街、安源镇片区总督导严允深入安源区，督导全国文明城市创建工作并召开帮创工作调度会。市人大常委会党组成员、副主任、东大街、安源镇片区常务督导周小燕，区人大常委会主任，安源镇片区责任人肖锋，区委常委、安源国家森林公园党组书记、管委会主任易燕萍，区委常委、组织部长、东大街片区责任人朱雳平，区政协副主席肖国明分别陪同，市、区帮创单位和相关职能部门主要负责同志参加会议。\n上午，严允一行先后来到东大街片区的老江发厂、水果市场、鑫滟物流市场、城南市场等地段，现场了解基础设施建设、环境卫生、市场经营秩序等情况。每到一处，对发现的问题，严允随即以召开现场会议的方式，与随行人员研究部署解决方案，要求对照创建标准查找问题，尊重群众意愿抓好整改，完善长效机制巩固成果，真正通过创建改善人居环境，创新城市治理方式，增加群众幸福感，为建设美丽宜居萍乡注入强动力。\n下午，严允一行来到安源镇片区的香格里拉车库、都市国际楼盘、安源新区农贸市场、安源新村小区、胜利广场以及老镇社区，新镇社区等地，看到农贸市场和老旧小区正在实施基础设施改造，他现场询问观看施工的年长居民对改造情况是否满意，现场群众纷纷竖起大拇指点赞。严允还深入社区了解基层社区人员工作内容、工作量等情况，并对基层一线工作人员的付出表示感谢。\n在东大街片区、安源镇片区分别召开的创建第六届全国文明城市联创共建工作调度会上，严允认真听取了两个片区关于创建进展情况的汇报，对目前取得的成效给予了充分的肯定，他指出，这是一场任务重、压力大、时间紧的战役，安源区作为主城区主战场，肩负重担，砥砺前行。同时，这也是一场惠及萍城两百万人的大事，为人民谋福祉谋幸福，是初心也是中心，市委市政府有信心、有能力打赢这场创城攻坚战。\n严允强调\n一是要高度重视\n去年取得的成绩有目共睹，但是今年创建工作面临着更加严峻的挑战。各级各有关部门要深化思想认识，切实增强整治的力度和韧劲，从全局和战略的高度，深刻认识创建工作的重要性、紧迫性、长期性和艰巨性，切实增强工作的责任感和使命感，坚决打赢打好全国文明城市创建工作这场硬仗。\n二是要着力攻坚\n现在已经到了创建工作的关键时期，时间紧、任务重。要聚焦重点难点，建立“发现问题”机制，坚持问题导向，对于突出问题要拿出具体解决方案，加大整改力度，及时进行任务分解，补缺补差，确保各项创建工作落实到位；加大基础设施建设，把有限的资金用到刀刃上，发挥资金最大效应，因地制宜、实事求是，多方合作，齐心协力为人民谋福利；积极开展专项整治，劲可鼓不可泄，开弓没有回头箭，要统一思想，夯实责任，全面开展好各项专项整治活动，确保取得经得起检验的成效；做好问卷调查工作，严格落实分片分栋、分单元分户包干机制，做好与市民群众面对面的宣传和交流，确保问卷调查今年继续得高分，力争少失分。\n三是要落实责任\n各级各有关部门要落实好主体责任、监管责任、帮创责任，牢固树立“一盘棋”思想，人要出、力要出、汗要出，既要各司其职，各负其责，又要协同作战、合力攻坚，争取把两大片区的文明创建工作再提上一个新台阶，为全市文明创建工作作出积极贡献。\n会议传达了8.28全市创建工作会议精神，各帮创单位代表作了表态性发言。\n"
"在线证券配资金猪配资线上杠杆炒股：在股市生存需要哪些思维","社会","1、概率思想\n股市中，概率思想十分要害，这是由于股市中的时机和危险都是概率性的，所以不可能一买入就满仓加杠杆。这一形式除了操作和内情买卖以外，其他合法手法底子无法完成，挣钱不是仅有的硬道理，要害仍是要看是否具有继续性和稳定性。\n金猪配资是国内领先的互联网股票配资平台，是一家专注于股票投资、金融服务、及资产管理的专业机构，平台以帮助用户安全、高效和快速财富增值为主线，客户可以通过本平台获得最高10倍杠杆，最高可配1000万操盘资金，全程网络操作，高效便捷。\n1、按天配资，杠杆1-10倍，随借随还，自在投资时间自由!\n2、按月配资，杠杆1-10倍，让您的股票飞起来\n3、vip可申请高杠杆倍数，名额有限，先到先得\n4、注册就送3888元管理金，再送5000体验金\n5、提盈1分钟，开户只需3分钟，提现5分钟到账!\n2、博弈思想\n股市中，钱在各方商场参与者中活动，这就需求咱们具有博弈思想，由于你赚的钱有可能是其他投资者丢失的，股票商场自身不会造血，上市公司很少有让投资者继续取得自己想要的分红。\n3、网状思想\n股票涨跌不是目标，它是由多个要素一起构成合力决议的，当咱们研讨个股的时分，需求从大到小，先看看商场的大势是否与自己的操作能力相符，然后看看挣钱效应是否与自己的仓位相匹配，还有便是你选的股票是否存在热门，板块是否有强壮的盟友支撑等等。\n"
"9月4日越盾对美元汇率中间价上调7越盾","社会","（人民报）越南国家银行9月4日上午将越盾对美元汇率中间价较前一交易日上调7越盾，1美元对23146越盾。\n"
"如此「搭便車」？夫婦度假開車回家 車頂箱竟藏非法移民","社会","原標題：如此「搭便車」？夫婦度假開車回家 車頂箱竟藏非法移民\n9月3日，英國媒體曝光一段視頻。夫婦度假開車回家，將車停好后，發現一個非法移民藏在車頂箱內。男主人認為他們在法國加來停車過夜時，該男子趁機躲入。男主人了解到，該17歲男子來自埃及，目前已被警察拘捕。一周前有超過50個移民在英國肯特海灘登陸。\n"
"遭時力除名後 高潞現身王金平辦公室","社会","（中央社記者陳俊華台北4日電）時代力量仲裁委員決議將立委高潞．以用除名。高潞今天出現在前立法院長王金平辦公室，她說，目前她還是立委，任內該做的工作還是要持續，但在「沒有行為」情況下，時力就做出黨紀處分，有失公允。\n時代力量不分區立委高潞．以用日前因案遭時力紀律委員會除名，她不服向仲裁委員會申訴；時力發言人陳志明昨天說，仲裁委員開會後，決議維持紀律委員會的裁決，予以除名。\n高潞今天上午突然現身在國民黨立委王金平辦公室，高潞受訪時表示，她還是會走司法救濟程序，不管時代力量怎麼做決定，她也都尊重，在「沒有行為」的情況下，時代力量就做出黨紀處分，其實有失公允。\n高潞說，她和時代力量「沒有所謂撕破臉」，如果可以重來的話，希望黨內要多溝通，該走的程序就是要走完。媒體詢問，是否來向王金平請益，高潞說，「不是不是」。\n高潞表示，目前她還是立法委員，在她任內還是持續做該做的工作，有族人朋友向她陳情，有很多問題要解決，雖然現在沒助理，還是親力親為，不管土地、權益問題，「即便辦公室剩我一個人，還是要解決問題」。\n至於是否會加入台灣民眾黨，高潞說，她應該會先沉澱一下，過去一段時間她有拜訪部落耆老、支持她的朋友，有很多期待、聲音，但這段期間她要先沉澱一下，在立法院有很多思緒要整理，許多未完成的陳情案、政策要持續下去，把問題解決好。（編輯：楊凱翔）1080904\n"
"众多车主联名要求补偿购置税损失 特斯拉自称无辜","社会","一位特斯拉车主对第一财经记者表示：“同批次因为时间窗口无法退税的车主向特斯拉车主提起申诉，抗议特斯拉利用信息差，没有提前告知车主免购置税的信息，要求补偿购置税损失。在上海大概就有一百人左右联名。”\n特斯拉中国方面最新回应称，无法将免征购置税的信息提前披露给公众。特斯拉一位工作人员像第一财经记者表示：“特斯拉曾多次进行免征购置税目录申请，但是最终能否进入目录特斯拉并没有决定权，也无权对外发布任何相关信息。该目录由中央工信部，税务总局等几部委联合审核并统一发布。企业在提交申请材料后与普通消费者一样只能通过最终发布的目录获知产品进入情况。因此特斯拉并不存在所谓故意隐瞒信息的情况。”\n市场研究公司JL Warren Capital认为，免征购置税的消息是由工信部发布的，顾客确实不该向特斯拉讨说法。\n目前已经有车主联名向工信部和税务总局提出请示。在特斯拉车主联名的一封信中，车主表示：“作为在2019年8月30日及之前已购置并缴纳购置税的该等进入免税目录特斯拉车型的车主，经咨询基层税务部门，表示其不确定是否可办理退税，因此特向工信部与税务总局请示此事。”\n车主还要求，对于自2018年1月1日至2020年12月31日期间，购置进入免税目录的特斯拉车型的，应享受免购置税政策；其中对于在2019年8月30日及之前已购置和未纳购置税的，应予办理退税。不过相关部门尚未对此做出回应。\n在免征购置税的同时，特斯拉却无法幸免于中国关税。特斯拉目前在中国销售的车辆仍全部为进口车，中国已经宣布将对美国进口汽车和零部件加征25%和5%的关税，并于12月15日实施。\n此外，特斯拉已经在考虑采取涨价措施来应对汇率的影响。根据研究机构LMC预测，中国今年进口特斯拉数量将实现翻番达到3.5万辆。特斯拉正在尽力在12月15日前将尽量多的汽车运往中国。\n中国正在成为全球最大的电动车市场。根据中汽协的预测数据，今年包括特斯拉Model S、Model X和Model 3在内的新能源汽车销量将达到150万辆。\n目前特斯拉耗资20亿在中国建设的超级工厂Gigafactory 3的投产进程备受关注。第一财经记者日前在特斯拉位于临港的生产基地看到，厂房都已经搭建完善，消息人士称，目前工厂正在进行设备调试等工作。\n根据特斯拉此前的计划，上海的超级工厂将于今年年底前小批量投产。一旦特斯拉实现本地化生产，那么公司将能减少很大一部分关税的影响。马斯克还透露，将在上海超级工厂生产所有电池模块和电池组，有望令中国供应商受益。\n近五个交易日，特斯拉股价累计涨幅超过5%，近三个月，特斯拉股价累计涨幅更是超过16%，这使得该公司今年累计跌幅收窄至33%。\n"
"覆銅板板塊大漲 華正新材漲停","社会","　　新浪財經訊 09月04日消息，截止13:05，覆銅板板塊大漲，華正新材漲停，金安國紀等個股漲幅居前。\n"
"監院要求檢討勞保財務 勞長：有需要會撥補","社会","監察院今天公布調查報告，針對勞保基金財務岌岌可危一事，希望政府推動勞保制度改革，補偏救弊，以建構永續穩定勞保年金制度，調查報告強調，106年度勞保基金出現保費收支逆差，預估勞保基金將於115年用罄，對此，勞動部部長許銘春今天受訪時表示，在勞保年改仍未通過前，會適時的撥補，明年預算中已撥補200億給勞保基金，「需要撥補時就會撥補」。\n調查委員表示，基金運用局經管各基金今年上半年收益率雖達7.55％，但相對於同期間國內外相關市場指標多逾10％漲幅，仍有持續努力以提升績效空間。基金運用局允應不斷尋求有利提升基金投資綜效作為，以持續增加基金長期穩健收益。\n對於各基金的資產配置及運用方式，調查報告也指出，銀行存款乃預期報酬率最低的投資方式之一，而新制勞退基金105年至107年各年度銀行存款實際配比，均明顯高於原規劃10％，增幅甚至高達1倍，不利更高報酬率達成。\n勞動部部長許銘春表示，勞保的財務原本就要面對，勞保年改的議題已經送至立法院，但因攸關1000多萬勞工退休的權益，朝野十分審慎。她強調，勞工的權益政府一定會去正視，在勞保年改仍未通過前，會適時的撥補，明年預算已撥補200億給勞保基金。\n但據勞保局統計，但光6月的給付金額就有350億元、其中老年給付就超過300億，200億只是杯水車薪。\n(中時 )\n#勞保#基金#勞保基金\n"
"笆篱镇“厕所革命”再掀新高潮","社会","近日，笆篱镇以拆除旱厕为突破口，致力于构建美丽洁净乡村，坚持集中整治与持续推进有机结合，掀起了农村人居环境整治的新高潮！\n据悉，该镇积极召开工作会议，成立人居环境综合执法大队，明确工作目标，采取考核评比方式，建立良性长效机制。通过在各村张贴宣传标语，发放宣传手册，对各村负责人及建筑工匠进行专题培训，引导村民群众树立主人翁意识。同时给村民发放门前三包责任牌，对拆除后的建筑垃圾及时清运，对平整地面进行巡查监督，对前期旱厕清理工作进行复查。为确保活动取得实效，该镇采取严格的考评机制，实行“一日一报一进度，一周一调度一排名”，对行动迅速、工作突出的行政村给予奖励；推进不力的则进行通报批评。多措并举助力旱厕“清零”，集中力量攻坚克难。\n截至目前，该镇旱厕清理工作取得了显著成效，1794间旱厕已拆除1682间，拆除率达93.76%，13个村已经实现整村旱厕“清零”。\n"
"省司法厅领导到茂南调研信息化建设工作","社会","调研组一行先后实地察看了茂南区站前街道文光社区示范性公共法律服务工作室和茂南区社区矫正中心建设情况，并听取了区司法局主要负责人关于区司法行政信息化建设工作推进情况的汇报，调研组希望茂南继续通过深入推进信息化建设和应用，不断创新工作模式、提高工作效率，充分发挥职能作用，更好地做好司法行政工作。\n"
"上林县5名公职人员涉嫌违法犯罪被移送起诉","社会","日前，上林县纪委监委将苏某等5名公职人员涉嫌违法犯罪问题移送县检察院依法审查、提起公诉。\n经查，2017年至2019年期间，该县原国土局执法监察大队工作人员苏某、卢某、覃某、陈某和黄某利用职务便利，多次收受或索取在该县某乡非法开采滑石矿的蓝某、张某等人（另案处理）“好处费”共28.5万元，并对蓝某、张某等人非法采矿行为放任不管，或在执法检查行动中为蓝某、张某等人通风报信、提供保护。上林县纪委监委依据有关规定，对苏某等5人作出开除公职、解除劳动合同等处理，并移送司法机关依法处理。\n“在工作中，我们始终坚持依规依纪依法这一条主线，吃透摸准相关法规的适用对象、情形、方式等，统筹用好《纪律处分条例》《监察法》这‘两把尺子’。对所有党员和公职人员实施监督、检查、监察，重点盯住部门单位‘一把手’，以及关键领域、关键岗位等，监督他们遵守党章党规、廉洁自律，监察他们依法履职、秉公用权、廉洁从政从业，对贪污贿赂、滥用职权行为，从严查处，决不手软！下一步，我们将持续深化监察体制改革，大胆探索实践，用数据和实例体现1+1﹥2的工作成果。”上林县纪委监委负责人说。\n今年1—8月，上林县监委共监察调查案件56件，其中涉法涉诉案件22件（其中留置案件1件），移送审查13件，发出监察建议书5份。\n"
"扶风县实现自然村道路全覆盖","社会","　　近年来，扶风县以“四好农村路”示范县创建为抓手，推进全县新农村建设迈出新步伐。截至目前，扶风县公路总里程达到1527.4公里，公路密度达到2.07公里，实现了自然村道路全覆盖。\n　　2016年以来，扶风县结合脱贫攻坚，先后投资2.64亿元，在全县113个行政村大力实施村庄联网、街道硬化、道路通畅、道路提升、公路生命防护、危桥改造等交通脱贫攻坚“六大工程”，新修村组道路501公里、拓宽完善397.9公里，道路植树14.6万株，栽植绿篱1.8万平方米，打造了“一条路、两条水沟、三季有花、四季常绿”的美丽公路，不仅让群众出行安全方便了，更让乡村道路成为流动的风景线。\n　　随着农村道路越修越多、越修越好，怎么管好这些路，成为亟待解决的现实问题。扶风县创新推行把农村公路管理纳入全县目标责任考核体系、把农村公路养护资金纳入县财政预算的“两纳入”工作模式，并加强了农村管护队伍建设，目前，全县共有1135名护路员上岗护路。2017年，扶风县又创新推出县乡村三级“路长制”，为管理农村公路趟出了一条好路子。\n　　与此同时，扶风县积极推动城乡公交一体化进程，全县班线公交化改造和新开通公交线路9条，投放公交车57辆，8个镇街通班车率100%，行政村通班车率96%以上。截至今年6月底，扶风县农村货运物流企业达到7户，在农村布点153处，极大的促进和加速农产品流通销售，给农民带来了切实可观的经济效益。（记者 刘轶群）\n"
